"Date","DayCount","TopoLocation","Drought","N","meanO2","sdO2","seO2","ciO2"
"1/27/16 0:00",NA,"7","Post-drought",5,0.0414333598,0.0741175918476081,0.0331463947399672,0.0920291454307358
"1/28/15 23:00",70,"1","Pre-drought",5,0.187886008,0.00803796641208879,0.00359468785965812,0.00998045351266173
"1/28/15 23:00",70,"2","Pre-drought",5,0.1846718158,0.00537548500350659,0.00240398997597429,0.00667454620173837
"1/28/15 23:00",70,"3","Pre-drought",5,0.1775588358,0.00742839939090775,0.00332208120041755,0.00922357608796892
"1/28/15 23:00",70,"4","Pre-drought",5,0.1691744554,0.00833982152852013,0.00372968157159744,0.0103552561434081
"1/28/15 23:00",70,"5","Pre-drought",5,0.163289571,0.0158048913487892,0.00706816228657821,0.0196243645833137
"1/28/15 23:00",70,"6","Pre-drought",5,0.137073665,0.0169932008543669,0.0075995904531344,0.0210998457151129
"1/28/15 23:00",70,"7","Pre-drought",5,0.0526231724,0.0106804899541069,0.00477646031407731,0.0132615798591915
"1/28/16 0:00",NA,"1","Post-drought",5,0.1817411256,0.00754646111077712,0.00337488000665124,0.00937016907509673
"1/28/16 0:00",NA,"2","Post-drought",5,0.1865397948,0.00819111351682985,0.00366317732700978,0.0101706107590478
"1/28/16 0:00",NA,"3","Post-drought",5,0.1828739666,0.0100108280497209,0.00447697840604753,0.0124300847815469
"1/28/16 0:00",NA,"4","Post-drought",5,0.1797529468,0.00241348585329958,0.00107934368614239,0.00299673849421617
"1/28/16 0:00",NA,"5","Post-drought",5,0.1768679102,0.0099570166938893,0.00445291323612734,0.0123632691583162
"1/28/16 0:00",NA,"6","Post-drought",5,0.1577230816,0.0131506094089361,0.00588113131678587,0.0163286382575156
"1/28/16 0:00",NA,"7","Post-drought",5,0.0398751244,0.073008379393107,0.0326503398500164,0.0906518762596226
"1/29/15 23:00",71,"1","Pre-drought",5,0.1886669974,0.00783450125117935,0.00350369547348883,0.00972781814747174
"1/29/15 23:00",71,"2","Pre-drought",5,0.1847589396,0.0053087353451118,0.00237413862124516,0.00659166555401716
"1/29/15 23:00",71,"3","Pre-drought",5,0.1774840998,0.00716582209819479,0.00320465306524674,0.00889754331686143
"1/29/15 23:00",71,"4","Pre-drought",5,0.1703299412,0.00729082035930986,0.00326055398703126,0.00905274915752608
"1/29/15 23:00",71,"5","Pre-drought",5,0.1630104438,0.0169069437402145,0.00756101509897684,0.0209927433618809
"1/29/15 23:00",71,"6","Pre-drought",5,0.1374758476,0.0182120704850097,0.00814468552309986,0.0226132722539859
"1/29/15 23:00",71,"7","Pre-drought",5,0.051524176,0.0102894680121121,0.00460158998547847,0.0127760619913089
"1/29/16 0:00",NA,"1","Post-drought",5,0.181686898,0.00786617247927288,0.00351785927727844,0.00976714317117438
"1/29/16 0:00",NA,"2","Post-drought",5,0.1861961726,0.0075533048882979,0.00337794063700311,0.009378666747256
"1/29/16 0:00",NA,"3","Post-drought",5,0.1826896126,0.00941254823130045,0.00420941953733664,0.0116872222701623
"1/29/16 0:00",NA,"4","Post-drought",5,0.1800828076,0.00262958490921739,0.00117598612192354,0.00326506091199514
"1/29/16 0:00",NA,"5","Post-drought",5,0.1777439326,0.00971055619098414,0.00434269274847439,0.0120572480248797
"1/29/16 0:00",NA,"6","Post-drought",5,0.1594550756,0.0119697155621778,0.00535301953367331,0.0148623648822954
"1/29/16 0:00",NA,"7","Post-drought",5,0.038798666,0.0728437357269081,0.0325767089640793,0.090447444146771
"1/3/15 23:00",51,"1","Pre-drought",5,0.1887860622,0.00733241199448565,0.00327915433174095,0.00910439199355029
"1/3/15 23:00",51,"2","Pre-drought",5,0.1895308884,0.00625221417335449,0.00279607518030166,0.00776314924811358
"1/3/15 23:00",51,"3","Pre-drought",5,0.1817905112,0.00868972975209406,0.00388616528635694,0.0107897245872953
"1/3/15 23:00",51,"4","Pre-drought",5,0.1766394362,0.00947622880227397,0.0042378983544452,0.0117662921425252
"1/3/15 23:00",51,"5","Pre-drought",5,0.176915722,0.0170190652600808,0.00761115736700917,0.0211319606165227
"1/3/15 23:00",51,"6","Pre-drought",5,0.1454558174,0.0231637309951402,0.0103591354235305,0.0287615708407423
"1/3/15 23:00",51,"7","Pre-drought",5,0.020809664,0.0239844318809828,0.0107261640175182,0.029780605583987
"1/3/16 0:00",NA,"1","Post-drought",5,0.1800272966,0.00884494350540755,0.00395557898704731,0.0109824479168108
"1/3/16 0:00",NA,"2","Post-drought",5,0.1855198084,0.00743777985495362,0.00332627627147096,0.00923522347246112
"1/3/16 0:00",NA,"3","Post-drought",5,0.1831694652,0.00989428201933727,0.0044248574367584,0.0122853737714859
"1/3/16 0:00",NA,"4","Post-drought",5,0.179578618,0.00257661192492117,0.00115229588315207,0.00319928626451712
"1/3/16 0:00",NA,"5","Post-drought",5,0.1761916018,0.0104440344511769,0.00467071419843624,0.0129679815740261
"1/3/16 0:00",NA,"6","Post-drought",5,0.1576496818,0.0142870197690364,0.00638934947988977,0.017739678088838
"1/3/16 0:00",NA,"7","Post-drought",5,0.0226208574,0.0665438929616356,0.0297593336299374,0.0826251561907878
"1/30/15 23:00",72,"1","Pre-drought",5,0.188425469,0.00758972097708461,0.00339422640700346,0.00942388329365785
"1/30/15 23:00",72,"2","Pre-drought",5,0.1852327626,0.00526593547325253,0.00235499793666404,0.00653852249400177
"1/30/15 23:00",72,"3","Pre-drought",5,0.1773693648,0.00745036858823507,0.00333190612414455,0.00925085444935968
"1/30/15 23:00",72,"4","Pre-drought",5,0.1707639162,0.00701919692516945,0.00313908029442728,0.00871548411828546
"1/30/15 23:00",72,"5","Pre-drought",5,0.1639561818,0.0158392112366902,0.00708351060704356,0.0196669783525427
"1/30/15 23:00",72,"6","Pre-drought",5,0.1384841248,0.0183084272460436,0.00818777757665254,0.0227329149751452
"1/30/15 23:00",72,"7","Pre-drought",5,0.0477233896,0.00968131751848922,0.0043296168166203,0.0120209434178875
"1/30/16 0:00",NA,"1","Post-drought",5,0.1821693134,0.00775048272257731,0.0034661212452241,0.00962349536532453
"1/30/16 0:00",NA,"2","Post-drought",5,0.1866711672,0.00735552786225259,0.0032894920620781,0.00913309413434374
"1/30/16 0:00",NA,"3","Post-drought",5,0.1827269522,0.00967759205486511,0.00432795073863805,0.0120163176438288
"1/30/16 0:00",NA,"4","Post-drought",5,0.1800471112,0.00256722738276019,0.00114809898831013,0.0031876338163762
"1/30/16 0:00",NA,"5","Post-drought",5,0.176669948,0.00932848530514649,0.00417182545388309,0.0115828443611733
"1/30/16 0:00",NA,"6","Post-drought",5,0.1589015036,0.013132869631213,0.00587319784700696,0.0163066114141807
"1/30/16 0:00",NA,"7","Post-drought",5,0.0373668376,0.072065965577974,0.032228879579302,0.089481714953962
"1/31/15 23:00",73,"1","Pre-drought",5,0.1893239726,0.00747197494707887,0.00334156878156875,0.00927768228726831
"1/31/15 23:00",73,"2","Pre-drought",5,0.1861165802,0.00548740143474629,0.00245404052558452,0.00681350880521615
"1/31/15 23:00",73,"3","Pre-drought",5,0.1791253552,0.00772155012260464,0.00345318219316316,0.00958757079756404
"1/31/15 23:00",73,"4","Pre-drought",5,0.1730095184,0.00671489423104934,0.0030029919924695,0.00833764241844012
"1/31/15 23:00",73,"5","Pre-drought",5,0.1655024034,0.0150387294804709,0.00672552428271259,0.0186730489746263
"1/31/15 23:00",73,"6","Pre-drought",5,0.1405380162,0.0180842976152157,0.00808754375859194,0.0224546212816156
"1/31/15 23:00",73,"7","Pre-drought",5,0.0508637768,0.0102290178608231,0.00457455585597198,0.0127010032147673
"1/31/16 0:00",NA,"1","Post-drought",5,0.1819862068,0.00754746072128307,0.00337532704605971,0.0093714102554742
"1/31/16 0:00",NA,"2","Post-drought",5,0.1865680014,0.00741613801658932,0.00331659774712283,0.00920835158090922
"1/31/16 0:00",NA,"3","Post-drought",5,0.1825136542,0.0096603721842336,0.00432024977837889,0.0119949363504119
"1/31/16 0:00",NA,"4","Post-drought",5,0.1797392582,0.00260239109785187,0.00116382467976742,0.00323129533544864
"1/31/16 0:00",NA,"5","Post-drought",5,0.1760258864,0.00856548852428108,0.00383060292015737,0.0106354587276273
"1/31/16 0:00",NA,"6","Post-drought",5,0.1587989844,0.0128752095616304,0.00575796876087216,0.0159866841820053
"1/31/16 0:00",NA,"7","Post-drought",5,0.0360261168,0.0716622195158314,0.0320483188511822,0.088980398004183
"1/4/15 23:00",52,"1","Pre-drought",5,0.1894112892,0.00732863982605281,0.00327746736673326,0.00909970822781207
"1/4/15 23:00",52,"2","Pre-drought",5,0.189962123,0.00621328773875619,0.00277866674952496,0.00771481569569443
"1/4/15 23:00",52,"3","Pre-drought",5,0.1818465982,0.00860874131824971,0.0038499461576635,0.0106891641647199
"1/4/15 23:00",52,"4","Pre-drought",5,0.1766220276,0.0104000381178696,0.00465103844002908,0.0129133529109055
"1/4/15 23:00",52,"5","Pre-drought",5,0.1772234972,0.0168962529681879,0.00755623404038016,0.0209794690151425
"1/4/15 23:00",52,"6","Pre-drought",5,0.1473295048,0.0222544561639675,0.00995249535698413,0.0276325570184023
"1/4/15 23:00",52,"7","Pre-drought",5,0.0189365162,0.0208488205594117,0.00932387600430794,0.0258872298936319
"1/4/16 0:00",NA,"1","Post-drought",5,0.1797784086,0.00864151218351819,0.00386460173414786,0.0107298545683137
"1/4/16 0:00",NA,"2","Post-drought",5,0.1860278422,0.0074910897095423,0.00335011716321715,0.00930141639965337
"1/4/16 0:00",NA,"3","Post-drought",5,0.1834978776,0.00997522312477307,0.00446105539954409,0.0123858754280804
"1/4/16 0:00",NA,"4","Post-drought",5,0.1798790944,0.00310934785388726,0.001390542633397,0.00386076528806395
"1/4/16 0:00",NA,"5","Post-drought",5,0.1766300434,0.0115516793630144,0.00516606806199632,0.0143433043838483
"1/4/16 0:00",NA,"6","Post-drought",5,0.1563240244,0.0146767698347925,0.00656365100814287,0.0182236167137848
"1/4/16 0:00",NA,"7","Post-drought",5,0.0228979554,0.0659267153319164,0.0294833234030885,0.0818588289474687
"1/5/15 23:00",53,"1","Pre-drought",5,0.1894599866,0.00707055938232304,0.00316205028356465,0.00877925903219237
"1/5/15 23:00",53,"2","Pre-drought",5,0.1894138336,0.00597169082925953,0.00267062132696728,0.00741483351109514
"1/5/15 23:00",53,"3","Pre-drought",5,0.1806691204,0.00823532552344608,0.00368294953745289,0.0102255072159516
"1/5/15 23:00",53,"4","Pre-drought",5,0.1746326228,0.0112418345355043,0.00502750124263846,0.0139585812164994
"1/5/15 23:00",53,"5","Pre-drought",5,0.174504615,0.0165270558989033,0.00739112409157734,0.0205210503059694
"1/5/15 23:00",53,"6","Pre-drought",5,0.1486301008,0.016619062467088,0.00743227067974482,0.0206352915492826
"1/5/15 23:00",53,"7","Pre-drought",5,0.0193987978,0.0230101887366581,0.0102904692380535,0.0285709229461821
"1/5/16 0:00",NA,"1","Post-drought",5,0.1813139536,0.00868202014602378,0.00388271744570637,0.0107801518469975
"1/5/16 0:00",NA,"2","Post-drought",5,0.1854637566,0.00683527737945975,0.00305682897310773,0.00848711783981175
"1/5/16 0:00",NA,"3","Post-drought",5,0.1833165962,0.00921352221193248,0.00412041239561705,0.0114400988272073
"1/5/16 0:00",NA,"4","Post-drought",5,0.1802023566,0.00263586632015592,0.00117879525429417,0.00327286031381544
"1/5/16 0:00",NA,"5","Post-drought",5,0.175600297,0.00937647502014107,0.00419328710687283,0.0116424314625661
"1/5/16 0:00",NA,"6","Post-drought",5,0.1574904648,0.0126259348153947,0.00564648970534077,0.0156771687039431
"1/5/16 0:00",NA,"7","Post-drought",5,0.0236370946,0.0674108216266967,0.0301470359152814,0.083701590303205
"1/6/15 23:00",54,"1","Pre-drought",5,0.18747287,0.00812168856398708,0.00363212954423155,0.010084408294526
"1/6/15 23:00",54,"2","Pre-drought",5,0.187756259,0.00646165415773101,0.00288973958875614,0.00802320333649826
"1/6/15 23:00",54,"3","Pre-drought",5,0.1781109886,0.00853832332162169,0.00381845427220358,0.0106017286734812
"1/6/15 23:00",54,"4","Pre-drought",5,0.1727337494,0.0120069663899253,0.00536967861028565,0.0149086178940129
"1/6/15 23:00",54,"5","Pre-drought",5,0.1723713804,0.020104736645513,0.00899111156181962,0.0249633276861014
"1/6/15 23:00",54,"6","Pre-drought",5,0.1397869304,0.0173330383462956,0.00775157039978551,0.0215218096940806
"1/6/15 23:00",54,"7","Pre-drought",5,0.0202985088,0.0260323900773738,0.0116420387659597,0.0323234815462719
"1/6/16 0:00",NA,"1","Post-drought",5,0.181113658,0.00793465326414334,0.00354848481530302,0.00985217329631676
"1/6/16 0:00",NA,"2","Post-drought",5,0.1857978272,0.00803261866955264,0.00359229627649072,0.00997381341328293
"1/6/16 0:00",NA,"3","Post-drought",5,0.1831178,0.00988921558911919,0.00442259166028423,0.0122790829674847
"1/6/16 0:00",NA,"4","Post-drought",5,0.178826343,0.00177295934187434,0.000792891521954861,0.0022014197850844
"1/6/16 0:00",NA,"5","Post-drought",5,0.1758529774,0.00890396742174107,0.00398197528489131,0.0110557357887551
"1/6/16 0:00",NA,"6","Post-drought",5,0.1587954346,0.0128381747156544,0.00574140627424444,0.0159406993470779
"1/6/16 0:00",NA,"7","Post-drought",5,0.0250126854,0.0648310598640293,0.0289933313818656,0.0804983929985582
"1/7/15 23:00",55,"1","Pre-drought",5,0.1878809072,0.00747014832247227,0.0033407518902108,0.00927541423325606
"1/7/15 23:00",55,"2","Pre-drought",5,0.186741497,0.00585817441376292,0.00261985524264477,0.00727388426476786
"1/7/15 23:00",55,"3","Pre-drought",5,0.1769482014,0.00851154752544115,0.00380647977212131,0.0105684821313406
"1/7/15 23:00",55,"4","Pre-drought",5,0.1722658626,0.0123426243818293,0.00551978942770331,0.0153253923382694
"1/7/15 23:00",55,"5","Pre-drought",5,0.1704371064,0.0173743445653431,0.00777004310252226,0.0215730981391738
"1/7/15 23:00",55,"6","Pre-drought",5,0.139566057,0.0168172393140494,0.00752089806001926,0.0208813606054321
"1/7/15 23:00",55,"7","Pre-drought",5,0.0192133906,0.0247518142818092,0.0110693478601151,0.0307334366839483
"1/7/16 0:00",NA,"1","Post-drought",5,0.1803144916,0.00817079392005608,0.00365409012707747,0.0101453806472758
"1/7/16 0:00",NA,"2","Post-drought",5,0.1855244468,0.00853136320877404,0.00381534161511189,0.0105930865519349
"1/7/16 0:00",NA,"3","Post-drought",5,0.1828806914,0.0100680589977415,0.00450257286408566,0.012501146389287
"1/7/16 0:00",NA,"4","Post-drought",5,0.1784295048,0.000998018734016148,0.000446327546415678,0.00123920393156075
"1/7/16 0:00",NA,"5","Post-drought",5,0.1750355234,0.0100157263515573,0.00447916899322364,0.0124361668265895
"1/7/16 0:00",NA,"6","Post-drought",5,0.1546679406,0.0145029259889645,0.00648590567679461,0.018007761069111
"1/7/16 0:00",NA,"7","Post-drought",5,0.0235928934,0.0638575613435394,0.0285579696083034,0.0792896349333612
"1/8/15 23:00",56,"1","Pre-drought",5,0.1883898884,0.00762613116876135,0.00341050953973606,0.00946909251783056
"1/8/15 23:00",56,"2","Pre-drought",5,0.186180627,0.00493454026720033,0.00220679349503398,0.00612704099746943
"1/8/15 23:00",56,"3","Pre-drought",5,0.1762168348,0.00815945714426277,0.00364902016681357,0.0101313041809176
"1/8/15 23:00",56,"4","Pre-drought",5,0.1726985726,0.0131636764015802,0.00588697505354865,0.0163448630718467
"1/8/15 23:00",56,"5","Pre-drought",5,0.1686065516,0.0158462111133303,0.00708664104704383,0.0196756698473586
"1/8/15 23:00",56,"6","Pre-drought",5,0.1397226374,0.0172347486125404,0.00770761389455209,0.0213997668702836
"1/8/15 23:00",56,"7","Pre-drought",5,0.0185806378,0.0230464328660061,0.010306678105455,0.0286159259767397
"1/8/16 0:00",NA,"1","Post-drought",5,0.1814380108,0.0078890753142493,0.00352810173645539,0.0097955807968214
"1/8/16 0:00",NA,"2","Post-drought",5,0.185158807,0.00763533683986185,0.0034146264410079,0.00948052286821536
"1/8/16 0:00",NA,"3","Post-drought",5,0.1822865802,0.00924592188476786,0.00413490196979878,0.0114803283345205
"1/8/16 0:00",NA,"4","Post-drought",5,0.178231928,0.001249362540198,0.000558731913684907,0.00155128848686826
"1/8/16 0:00",NA,"5","Post-drought",5,0.1744595502,0.00848447313886912,0.00379437173835647,0.0105348648402607
"1/8/16 0:00",NA,"6","Post-drought",5,0.1577682352,0.0129226570494875,0.00577918792251418,0.0160455980194827
"1/8/16 0:00",NA,"7","Post-drought",5,0.0268506142,0.0667108189622607,0.0298339852068594,0.0828324221961281
"1/9/15 14:00",57,"1","Pre-drought",5,0.1888230078,0.00697714637661495,0.00312027471741548,0.00866327146604063
"1/9/15 14:00",57,"2","Pre-drought",5,0.1868301338,0.0050298655677017,0.00224942426541332,0.00624540299121994
"1/9/15 14:00",57,"3","Pre-drought",5,0.1769440532,0.00801793300467204,0.00358572864749716,0.009955578751911
"1/9/15 14:00",57,"4","Pre-drought",5,0.172859657,0.01384129208417,0.00619001399932676,0.0171862340695366
"1/9/15 14:00",57,"5","Pre-drought",5,0.1692938548,0.0156605666209283,0.00700361830611197,0.0194451617646783
"1/9/15 14:00",57,"6","Pre-drought",5,0.1423581172,0.0177959155585491,0.00795857538215237,0.0220965476641246
"1/9/15 14:00",57,"7","Pre-drought",5,0.0182342406,0.0215287324761845,0.00962794185723119,0.0267314520426385
"1/9/16 0:00",NA,"1","Post-drought",5,0.1809336874,0.00811625265710132,0.00362969853276837,0.0100776587246483
"1/9/16 0:00",NA,"2","Post-drought",5,0.1844770742,0.00689327451258059,0.00308276607953939,0.00855913079200692
"1/9/16 0:00",NA,"3","Post-drought",5,0.1823980162,0.0086870493924134,0.00388496659306692,0.0107863964811776
"1/9/16 0:00",NA,"4","Post-drought",5,0.179456435,0.00171580913837103,0.000767333173962592,0.00213045843490433
"1/9/16 0:00",NA,"5","Post-drought",5,0.1774074228,0.00870958432210497,0.00389504451999863,0.0108143772920777
"1/9/16 0:00",NA,"6","Post-drought",5,0.1620027092,0.0106883244789312,0.00477996402009306,0.0132713077066089
"1/9/16 0:00",NA,"7","Post-drought",5,0.039060228,0.0713182148187301,0.0318944752737227,0.0885532597565794
"10/1/15 0:00",313,"1","Post-drought",4,0.18683739475,0.00725421727965521,0.0036271086398276,0.011543078489682
"10/1/15 0:00",313,"2","Post-drought",5,0.185061352,0.0100080566934487,0.0044757390178446,0.0124266436882374
"10/1/15 0:00",313,"3","Post-drought",5,0.1850094862,0.00879610988708706,0.00393373992901693,0.0109218129710402
"10/1/15 0:00",313,"4","Post-drought",5,0.1806810418,0.00491322436875802,0.00219726073545029,0.00610057381378425
"10/1/15 0:00",313,"5","Post-drought",5,0.1804019762,0.00581135585725093,0.00259891734765093,0.00721575134869905
"10/1/15 0:00",313,"6","Post-drought",5,0.178778401,0.00538249496347447,0.00240712492537583,0.00668325021665933
"10/1/15 0:00",313,"7","Post-drought",4,0.15845821275,0.0196415966036335,0.00982079830181677,0.0312541632705533
"10/10/15 0:00",322,"1","Post-drought",4,0.18789212475,0.00698772405332215,0.00349386202666107,0.0111190282979186
"10/10/15 0:00",322,"2","Post-drought",5,0.1870830156,0.00787421316564044,0.00352145518153917,0.00977712700195783
"10/10/15 0:00",322,"3","Post-drought",5,0.186008215,0.0094527103202805,0.0042273805695522,0.0117370900901415
"10/10/15 0:00",322,"4","Post-drought",5,0.181630336,0.0045944559871721,0.00205470318138954,0.00570477059060333
"10/10/15 0:00",322,"5","Post-drought",5,0.179741105,0.00970484616311207,0.00434013914637932,0.0120501580888422
"10/10/15 0:00",322,"6","Post-drought",5,0.174769159,0.0100152009263473,0.0044789340159263,0.0124355144250225
"10/10/15 0:00",322,"7","Post-drought",4,0.16423112375,0.0211338245716115,0.0105669122858058,0.0336286309622196
"10/11/15 0:00",323,"1","Post-drought",4,0.18643058075,0.00731781569139168,0.00365890784569584,0.0116442777549083
"10/11/15 0:00",323,"2","Post-drought",5,0.1879081194,0.00776534136370822,0.0034727662315485,0.00964194480507902
"10/11/15 0:00",323,"3","Post-drought",5,0.1856020772,0.00993512023226531,0.00444312084079575,0.0123360811102297
